p,d,q,P,D,Q,s,AIC,RMSE
0,1,3,1,2,1,12,216.7622574557554,1.3278133414045254
0,1,3,1,2,2,12,171.64643769538026,1.3541355958828756
0,1,3,1,2,3,12,122.46119711117507,1.452702828187947
0,1,3,2,0,0,12,257.51469367857953,1.6317063544470924
0,1,3,2,0,1,12,259.42376990392677,1.642070416718671
0,1,3,2,0,2,12,2167.8486749991735,29.946884654550527
0,1,3,2,0,3,12,216.54959674317362,1.5229325469635553
0,1,3,2,1,0,12,223.76917891042257,1.6108185124518946
0,1,3,2,1,1,12,224.76102133693547,1.6136024424770603
0,1,3,2,1,2,12,2324.996784967406,5.32294804662432
0,1,3,2,1,3,12,160.85468650408276,1.4325075686212678
0,1,3,2,2,0,12,191.44834149169452,1.4953230649892515
0,1,3,2,2,1,12,187.1525756904285,1.6074911093675464
0,1,3,2,2,2,12,167.32028221984072,1.6428015099572344
0,1,3,2,2,3,12,119.92793675163192,1.4923329054520795
0,1,3,3,0,0,12,232.63891987922946,1.6715988302500522
0,1,3,3,0,1,12,226.75126237416833,1.615463152341875
0,1,3,3,0,2,12,2399.0361898847827,12.204705688901432
0,1,3,3,0,3,12,220.1213893607834,1.4642700752681985
0,1,3,3,1,0,12,184.75205852241203,1.528932298109296
0,1,3,3,1,1,12,183.77060165128287,1.6149694777601937
0,1,3,3,1,2,12,1971.5290274962183,6.004088022493989
0,1,3,3,1,3,12,160.275050556455,1.3965246705945966
0,1,3,3,2,0,12,131.17673273207157,1.8291113306411464
0,1,3,3,2,1,12,132.3897435931744,1.8007250832098187
0,1,3,3,2,2,12,133.8910853512933,1.7484056025231407
0,1,3,3,2,3,12,119.54959209336563,1.7239753307247072
0,1,4,0,0,0,12,448.28159227575156,8.289374573710855
0,1,4,0,0,1,12,357.02304210890037,4.529561941538152
0,1,4,0,0,2,12,2077.842621586431,1079347124.627097
0,1,4,0,0,3,12,240.48807807963266,2.836024593199772
0,1,4,0,1,0,12,283.93946268462355,1.4972111129623475
0,1,4,0,1,1,12,238.76482231092942,1.6292479479008697
0,1,4,0,1,2,12,2122.1323609513584,3.07613851594133
0,1,4,0,1,3,12,159.71776770642796,1.4610601055513905
0,1,4,0,2,0,12,302.7398946147607,2.3949420919053215
0,1,4,0,2,1,12,214.8168645042399,1.641675406683119
0,1,4,0,2,2,12,161.80199329972777,1.4014200119978617
0,1,4,0,2,3,12,120.11367417155066,1.456806113905574
0,1,4,1,0,0,12,305.7106780309258,1.4870053277220094
0,1,4,1,0,1,12,284.644675516582,1.6186535955378518
0,1,4,1,0,2,12,2181.0649881636887,599423321141.7858
0,1,4,1,0,3,12,209.65227771099248,1.5682034301551404
0,1,4,1,1,0,12,255.26338697933664,1.5959695228431645
0,1,4,1,1,1,12,241.58917511591858,1.6175108734330452
0,1,4,1,1,2,12,2119.5457124646196,4.523736877774188
0,1,4,1,1,3,12,160.08852708221585,1.4843946405107828
0,1,4,1,2,0,12,254.22815883850873,1.8361854181455108
0,1,4,1,2,1,12,214.30086396728294,1.3203237348730723
0,1,4,1,2,2,12,167.96638053152125,1.297353887178986
0,1,4,1,2,3,12,118.42545792398894,1.420023912754612
0,1,4,2,0,0,12,257.1504206303999,1.6061864014684557
0,1,4,2,0,1,12,258.83434658525204,1.6294269777653736
0,1,4,2,0,2,12,1989.6576102111483,39631152823.25668
0,1,4,2,0,3,12,210.7142284455476,1.571314001473703
0,1,4,2,1,0,12,221.6926532071171,1.6426121277946235
0,1,4,2,1,1,12,221.42467761293744,1.6623192650803507
0,1,4,2,1,2,12,2147.9078286056833,5.312285215745943
0,1,4,2,1,3,12,156.01862151936817,1.4162182059381503
0,1,4,2,2,0,12,189.0369060333497,1.5396102977857582
0,1,4,2,2,1,12,186.7873834265062,1.604187544458077
0,1,4,2,2,2,12,165.06030349254445,1.6105456230487023
0,1,4,2,2,3,12,118.76295379080662,1.49526994026625
0,1,4,3,0,0,12,223.61216181213766,1.6553154477820424
0,1,4,3,0,1,12,223.41934251705408,1.6635933137985974
0,1,4,3,0,2,12,1552.310402276276,83424089556.00612
0,1,4,3,0,3,12,204.4865853885671,1.4424157951269112
0,1,4,3,1,0,12,181.09943250334683,1.59730168175039
0,1,4,3,1,1,12,181.09557362981994,1.5987803671232212
0,1,4,3,1,2,12,2159.2597061855477,5.211618052953578
0,1,4,3,1,3,12,158.78487261468155,1.4069442308360336
0,1,4,3,2,0,12,133.1453904234217,1.8467594163463783
0,1,4,3,2,1,12,134.3437287083859,1.8168277100916024
0,1,4,3,2,2,12,140.9368677391783,1.7131755567934153
0,1,4,3,2,3,12,120.68482884527997,1.5246402933544458
0,1,5,0,0,0,12,418.63896255204196,7.982293189541957
0,1,5,0,0,1,12,344.15596758324324,4.887302321281582
0,1,5,0,0,2,12,4011.1076052709286,1149424560.564505
0,1,5,0,0,3,12,238.8382885632704,2.85537007784921
0,1,5,0,1,0,12,283.0475939566601,1.472340046005157
0,1,5,0,1,1,12,237.21439004944497,1.6155574104264505
0,1,5,0,1,2,12,1816.3994943071134,128.14796842780066
0,1,5,0,1,3,12,159.69617741690953,1.486013557333029
0,1,5,0,2,0,12,301.01600731709834,2.4030095595613448
0,1,5,0,2,1,12,213.71596569095615,1.6387110559318079
0,1,5,0,2,2,12,160.9032446457965,1.4082890289956012
0,1,5,0,2,3,12,118.4302342013828,1.5517952934206205
0,1,5,1,0,0,12,307.2984122837794,1.448099568167135
0,1,5,1,0,1,12,281.77893525682174,1.5943765618359667
0,1,5,1,0,2,12,3882.4321713108493,563836480.1418728
0,1,5,1,0,3,12,208.17320222989812,1.5371978167888594
0,1,5,1,1,0,12,255.91341761246977,1.5692230928624968
0,1,5,1,1,1,12,239.23267766546013,1.6009086708117157
0,1,5,1,1,2,12,1813.267932739832,120.86468051824124
0,1,5,1,1,3,12,159.36015812944015,1.5667615318454897
0,1,5,1,2,0,12,255.2178904733483,1.8799789580463744
0,1,5,1,2,1,12,212.2320156212255,1.326752851552578
0,1,5,1,2,2,12,165.91680633942985,1.3097418381473982
0,1,5,1,2,3,12,116.99833201355621,1.5048068867721
0,1,5,2,0,0,12,257.7535803912565,1.5925724864908763
0,1,5,2,0,1,12,259.2602689672213,1.630301650756276
0,1,5,2,0,2,12,3839.644281426933,220908235.05708826
0,1,5,2,0,3,12,208.31279075375042,1.550038053119451
0,1,5,2,1,0,12,222.35908351343477,1.6298854825274744
0,1,5,2,1,1,12,222.32075508164095,1.6237946484913228
0,1,5,2,1,2,12,1839.2336961318863,99.90776470424181
0,1,5,2,1,3,12,155.92785778567782,1.494741447166031
0,1,5,2,2,0,12,190.8845647575846,1.5307220851972974
0,1,5,2,2,1,12,188.6690874921104,1.597613202038052
0,1,5,2,2,2,12,168.55798573824418,1.2977281514360166
0,1,5,2,2,3,12,117.29359459478901,1.47865203040755
0,1,5,3,0,0,12,224.27638704328052,1.6514977634663583
0,1,5,3,0,1,12,224.30402435791925,1.6295566312445002
0,1,5,3,0,2,12,3497.075794962754,121658117.47241727
0,1,5,3,0,3,12,204.1741442615018,1.4943810256374694
0,1,5,3,1,0,12,183.0407438616105,1.61082452547858
0,1,5,3,1,1,12,182.93901470526575,1.6212016798896538
0,1,5,3,1,2,12,2131.103944845812,115.19609243750891
0,1,5,3,1,3,12,156.2097599704055,1.3975116354912065
0,1,5,3,2,0,12,132.24043180808428,1.9526532372591165
0,1,5,3,2,1,12,134.51249314019867,1.975532949355666
0,1,5,3,2,2,12,146.03705287471826,1.4124771444909334
0,1,5,3,2,3,12,115.1893992551957,2.075662867110887
0,2,0,0,0,0,12,466.406867172558,38.92104292548452
0,2,0,0,0,1,12,384.8318029899105,34.39777523812065
0,2,0,0,0,2,12,1992.41350765295,39.86758504518399
0,2,0,0,0,3,12,279.04418403708064,24.012979811168936
0,2,0,0,1,0,12,387.9979753662814,9.54437647143736
0,2,0,0,1,1,12,311.3255515102828,4.278865319048377
0,2,0,0,1,2,12,1745.8010296455589,37.569878508852625
0,2,0,0,1,3,12,208.65411747277366,6.963196309667274
0,2,0,0,2,0,12,399.0438634151513,40.03470813623363
0,2,0,0,2,1,12,297.6784857993395,8.247182749280851
0,2,0,0,2,2,12,223.7745516320976,1.7615079181764084
0,2,0,0,2,3,12,170.7362848334058,8.171410787634274
0,2,0,1,0,0,12,376.2238404857262,21.41966665006221
0,2,0,1,0,1,12,368.10513361020423,10.131633873435543
0,2,0,1,0,2,12,2660.977724263509,26.019915756158092
0,2,0,1,0,3,12,271.17013206075416,5.476441692796128
0,2,0,1,1,0,12,322.3076288593593,3.0792679927506934
0,2,0,1,1,1,12,311.5738924080259,7.432802152023138
0,2,0,1,1,2,12,2934.796048319099,9895987937.519018
0,2,0,1,1,3,12,208.05468800370056,5.117917237599793
0,2,0,1,2,0,12,315.43615000633184,13.321711629987183
0,2,0,1,2,1,12,294.8190488242898,1.722793182139801
0,2,0,1,2,2,12,232.8585333595326,1.0131057498117468
0,2,0,1,2,3,12,170.46820814816493,2.0287400781398808
0,2,0,2,0,0,12,318.59015295920227,8.748006323053627
0,2,0,2,0,1,12,318.2688096649239,3.446989126749443
0,2,0,2,0,2,12,2643.8155490789813,15.793434055979132
0,2,0,2,0,3,12,270.2618100871777,3.588354751291233
0,2,0,2,1,0,12,272.60847953026416,3.02534934090229
0,2,0,2,1,1,12,274.11736670775485,3.4062374698016744
0,2,0,2,1,2,12,2134.38588908824,90.18555508158738
0,2,0,2,1,3,12,205.71279043761865,3.1943840048855194
0,2,0,2,2,0,12,243.71141021390326,4.545250993152195
0,2,0,2,2,1,12,241.61376424101186,1.5237585230191262
0,2,0,2,2,2,12,234.84089805447053,1.002103016869785
0,2,0,2,2,3,12,167.7657682465695,13.510345475242167
0,2,0,3,0,0,12,271.9146422142908,7.251407981675402
0,2,0,3,0,1,12,273.8695212755476,7.042706343331064
0,2,0,3,0,2,12,2114.2968265597956,78.56405821341305
0,2,0,3,0,3,12,267.35710171803794,2.4162619695206944
0,2,0,3,1,0,12,216.56710531013272,2.268776947301058
0,2,0,3,1,1,12,215.2669128838264,7.227641958713291
0,2,0,3,1,2,12,1593.059999461504,189.96688349271946
0,2,0,3,1,3,12,208.0731142957306,5.3285609677539085
0,2,0,3,2,0,12,159.66931388436447,10.414822652830871
0,2,0,3,2,1,12,161.48973377248126,9.274222949905258
0,2,0,3,2,2,12,179.18927846081908,14.682495720934442
0,2,0,3,2,3,12,155.91776765238404,17.459905802347244
0,2,1,0,0,0,12,457.65460368865644,41.88317948482101
0,2,1,0,0,1,12,381.78363433343867,34.39671727216374
0,2,1,0,0,2,12,2608.2855478726997,42.75776531889113
0,2,1,0,0,3,12,271.6469542753175,15.142938626328176
0,2,1,0,1,0,12,319.23447802794294,1.246613445216823
0,2,1,0,1,1,12,260.9571393916474,1.5975880738239325
0,2,1,0,1,2,12,2131.599985552527,53.40249752302867
0,2,1,0,1,3,12,179.1724098367351,2.0272757240913224
0,2,1,0,2,0,12,337.8534632261452,3.294240817072783
0,2,1,0,2,1,12,246.40427497534756,1.4215898182060762
0,2,1,0,2,2,12,183.91832795201384,1.1892616991197258
0,2,1,0,2,3,12,138.48055013466256,2.0842978321140406
0,2,1,1,0,0,12,327.40575185804903,1.2300707705267584
0,2,1,1,0,1,12,312.70992510168423,1.7286625349575417
0,2,1,1,0,2,12,2556.8075616176257,28.546105024027806
0,2,1,1,0,3,12,231.31893103135823,1.9689760843112647
0,2,1,1,1,0,12,270.8018763801275,1.5011769595539295
0,2,1,1,1,1,12,263.99571108508064,1.8460105400063143
0,2,1,1,1,2,12,2874.774265189726,10601047987.80006
0,2,1,1,1,3,12,179.99774705120225,2.2165750915466393
0,2,1,1,2,0,12,271.2155076528341,1.570877278377244
0,2,1,1,2,1,12,245.6027959982356,1.2104871835494408
0,2,1,1,2,2,12,192.72224443062598,1.197065113787206
0,2,1,1,2,3,12,139.10775660485794,1.1611946510955546
0,2,1,2,0,0,12,272.1162789303829,1.6106328119833
0,2,1,2,0,1,12,272.7142919697687,1.9164190363947418
0,2,1,2,0,2,12,2540.2305973472685,17.13116756102597
0,2,1,2,0,3,12,230.79124445227683,2.2422204101120253
0,2,1,2,1,0,12,231.30541012322988,1.6928518907105599
0,2,1,2,1,1,12,232.40476374525113,1.6036346109167816
0,2,1,2,1,2,12,2173.5832751916364,163.79477993926974
0,2,1,2,1,3,12,175.14519500635603,1.4482633301544638
0,2,1,2,2,0,12,204.62131148375218,1.9557194162576321
0,2,1,2,2,1,12,201.66321978033267,2.4274856510595666
0,2,1,2,2,2,12,194.7135988018182,1.2031862539498352
0,2,1,2,2,3,12,141.12657513469597,1.1339714354120642
0,2,1,3,0,0,12,232.90743405366007,1.7902803361746924
0,2,1,3,0,1,12,234.0095729701418,1.6871097400062405
0,2,1,3,0,2,12,2161.9418302408662,82.95060020475472
0,2,1,3,0,3,12,226.52345572324373,1.542903467835813
0,2,1,3,1,0,12,184.29158146693115,1.641030749099665
0,2,1,3,1,1,12,186.27688300951178,1.628187329730866
0,2,1,3,1,2,12,1904.3645944669875,150.1779804586595
0,2,1,3,1,3,12,184.74295197498458,2.0075044690721717
0,2,1,3,2,0,12,139.19798414213435,2.6134397542094887
0,2,1,3,2,1,12,140.8953053759931,2.6159327012978646
0,2,1,3,2,2,12,151.27620288433025,2.598537950454787
0,2,1,3,2,3,12,138.3065112207367,2.63123511906948
0,2,2,0,0,0,12,455.664117711131,42.436610580965876
0,2,2,0,0,1,12,379.134408371301,39.852710793409265
0,2,2,0,0,2,12,2599.369195050418,42.15249906256501
0,2,2,0,0,3,12,259.3106050645059,2.568756739504162
0,2,2,0,1,0,12,310.3252385896977,1.1475691665021008
0,2,2,0,1,1,12,256.79806964514836,1.5201618526943543
0,2,2,0,1,2,12,2153.800448535347,134882.58200089136
0,2,2,0,1,3,12,174.53959785369346,1.2340184196011157
0,2,2,0,2,0,12,320.1965941911593,1.9746405259575528
0,2,2,0,2,1,12,230.14904133799595,1.2068521439433706
0,2,2,0,2,2,12,172.81075418361775,1.3238812336754922
0,2,2,0,2,3,12,122.06603624439785,1.9540147090121653
0,2,2,1,0,0,12,323.61369549335546,1.1466226724806703
0,2,2,1,0,1,12,307.78217838695014,1.5661314014383527
0,2,2,1,0,2,12,2548.6783376003514,27.830501678776873
0,2,2,1,0,3,12,226.39526216342392,1.7272266046932763
0,2,2,1,1,0,12,270.26593963462636,1.4138734089746465
0,2,2,1,1,1,12,260.6557273191123,1.5717941530161947
0,2,2,1,1,2,12,2677.897209192024,82063361780.4158
0,2,2,1,1,3,12,176.26077682084718,1.301122379999015
0,2,2,1,2,0,12,267.15943632421744,1.439425049179414
0,2,2,1,2,1,12,233.21158845099842,1.1465524980373818
0,2,2,1,2,2,12,174.69381366336444,1.3325572977582651
0,2,2,1,2,3,12,119.93104366364221,2.116964423071985
0,2,2,2,0,0,12,271.94931188516847,1.4796391414911152
0,2,2,2,0,1,12,273.0867212218749,1.6657207934811522
0,2,2,2,0,2,12,2532.336995212507,16.664110032679506
0,2,2,2,0,3,12,227.4808997459303,1.6683539974081028
0,2,2,2,1,0,12,231.83281922656184,1.6110319158377058
0,2,2,2,1,1,12,231.93119944358475,1.4989556150520313
0,2,2,2,1,2,12,2355.9137917627804,140995.76603733544
0,2,2,2,1,3,12,168.83787933336714,1.1823780672308597
0,2,2,2,2,0,12,195.34489096365087,1.420470154823653
0,2,2,2,2,1,12,190.7200887588096,2.206773955443974
0,2,2,2,2,2,12,177.16487917282407,1.6200237616776976
0,2,2,2,2,3,12,123.89043898803936,1.8287551496515388
0,2,2,3,0,0,12,233.53040535628676,1.6912382480464148
0,2,2,3,0,1,12,233.73737752103827,1.5477448822040771
0,2,2,3,0,2,12,2329.0330334695836,82.61649630182436
0,2,2,3,0,3,12,222.10472741214684,1.4278078848108167
0,2,2,3,1,0,12,185.4200331663066,1.5973736303525166
0,2,2,3,1,1,12,186.77092356089716,1.5080041397564097
0,2,2,3,1,2,12,1637.2527380664496,60159.79090849249
0,2,2,3,1,3,12,175.11803994991158,1.5427371818686568
0,2,2,3,2,0,12,136.89423788935642,2.2062965522746687
0,2,2,3,2,1,12,136.36599288238307,2.511665813386839
0,2,2,3,2,2,12,138.3450916350555,2.546368200561887
0,2,2,3,2,3,12,135.47924644296637,1.5809872089470558
0,2,3,0,0,0,12,443.29775831828505,80.30111474199441
0,2,3,0,0,1,12,373.77915253832765,59.84513567913707
0,2,3,0,0,2,12,2057.7187037144845,19.529367901199528
0,2,3,0,0,3,12,259.4239530781616,2.7591540356576463
0,2,3,0,1,0,12,295.73676056484493,1.6145034547976247
0,2,3,0,1,1,12,244.71707440504713,1.66668325853008
0,2,3,0,1,2,12,1700.7579686520824,14.982946884971057
0,2,3,0,1,3,12,164.62704184581725,1.8299198429897585
0,2,3,0,2,0,12,310.45718965358583,2.601858739004616
0,2,3,0,2,1,12,222.45090118903678,1.6849375528739006
0,2,3,0,2,2,12,163.70519743029567,2.2523141266207953
0,2,3,0,2,3,12,119.3935331753878,1.9440664787411572
0,2,3,1,0,0,12,312.7282361455702,1.5824900276943108
0,2,3,1,0,1,12,293.7938426323213,1.6782178536780707
0,2,3,1,0,2,12,1983.533457836057,12.390211789861162
0,2,3,1,0,3,12,219.01637697859806,1.8016942853879951
0,2,3,1,1,0,12,262.8304020481671,1.8646568184968935
0,2,3,1,1,1,12,249.9524000995607,1.9551988220052388
0,2,3,1,1,2,12,2870.131480986203,14069319552.726206
0,2,3,1,1,3,12,166.2209551670062,1.8568330713819987
0,2,3,1,2,0,12,257.87549924754126,2.2521413543341358
0,2,3,1,2,1,12,220.52822427057419,1.9798887866442014
0,2,3,1,2,2,12,169.70389915022895,1.8659376510691836
0,2,3,1,2,3,12,117.13983083202783,2.1712154685805936
0,2,3,2,0,0,12,264.78714060099014,1.578868881331424
0,2,3,2,0,1,12,266.780426017062,1.5769993234679838
0,2,3,2,0,2,12,1971.6230569098684,7.635689354730603
0,2,3,2,0,3,12,221.07921215838763,1.8340046120379248
0,2,3,2,1,0,12,225.09484743165106,1.9075919264519954
0,2,3,2,1,1,12,231.2393552719324,1.733134584976892
0,2,3,2,1,2,12,1745.7165335727357,85.78915985848741
0,2,3,2,1,3,12,163.14876373300595,1.4907432888484116
0,2,3,2,2,0,12,196.84712679603498,1.8675540355145812
0,2,3,2,2,1,12,192.29098177439147,2.1761894226396965
0,2,3,2,2,2,12,171.963969642259,1.862245282417133
0,2,3,2,2,3,12,124.45183863260864,2.1380522742097883
0,2,3,3,0,0,12,232.36906115651215,1.7702586978959034
0,2,3,3,0,1,12,233.23986096998857,1.7341934335887383
0,2,3,3,0,2,12,2364.0674895988677,43.40255172120455
0,2,3,3,0,3,12,219.27241744173412,1.7361729356652638
0,2,3,3,1,0,12,190.19549937509336,1.7952232302615705
0,2,3,3,1,1,12,184.42666053952757,1.8060050179328302
0,2,3,3,1,2,12,1838.5903077402886,43.007060793994306
0,2,3,3,1,3,12,168.6348476427394,1.6884612402922294
0,2,3,3,2,0,12,135.6670650968157,2.2427389813097305
0,2,3,3,2,1,12,136.11260132310713,2.506204225958113
0,2,3,3,2,2,12,140.27937633086904,2.003702282335913
0,2,3,3,2,3,12,139.77495859867355,1.9905533693197737
0,2,4,0,0,0,12,430.5244131133832,10.006930058485793
0,2,4,0,0,1,12,358.6264108342952,8.424266389638545
0,2,4,0,0,2,12,1776.4391988263665,18021667383851.75
0,2,4,0,0,3,12,254.42724799864698,3.080814269835251
0,2,4,0,1,0,12,292.3872924016897,1.617672765153513
0,2,4,0,1,1,12,243.55125157131906,1.9597985235706916
0,2,4,0,1,2,12,2145.219716130798,43.861636280038034
0,2,4,0,1,3,12,164.05648654815943,1.8554449811296534
0,2,4,0,2,0,12,307.52686035165505,2.5040360029072217
0,2,4,0,2,1,12,221.086477189476,1.6542221727628972
0,2,4,0,2,2,12,161.703981395046,2.310047421692455
0,2,4,0,2,3,12,119.40416739118253,1.9712678762291937
0,2,4,1,0,0,12,314.6836821526505,1.579654641058822
0,2,4,1,0,1,12,291.7515159303167,1.959311131498554
0,2,4,1,0,2,12,1629.8435483820738,356849370488.6229
0,2,4,1,0,3,12,217.8611622371258,1.814801929688865
0,2,4,1,1,0,12,264.14217054557474,1.8169258967763964
0,2,4,1,1,1,12,248.1496187348727,1.8903647373870691
0,2,4,1,1,2,12,2424.6811136796996,36970492737.96084
0,2,4,1,1,3,12,162.87997151887194,2.0282959525982642
0,2,4,1,2,0,12,259.8096807993751,2.2470966320847134
0,2,4,1,2,1,12,218.63662338176127,2.0077063147742313
0,2,4,1,2,2,12,167.6895315873941,1.8557630587128804
0,2,4,1,2,3,12,115.82296825546547,2.208169050960041
0,2,4,2,0,0,12,266.06403902917305,1.7789182247655808
0,2,4,2,0,1,12,268.0208152033599,1.812225494688903
0,2,4,2,0,2,12,1624.9236488256843,347326753342.9162
0,2,4,2,0,3,12,219.43448601937064,1.8308945211439098
0,2,4,2,1,0,12,234.1346224626683,1.67931296859884
0,2,4,2,1,1,12,234.0775920095236,1.505366746189722
0,2,4,2,1,2,12,2242.6142349343345,221.14826303642744
0,2,4,2,1,3,12,161.69202313661935,1.4855527979918484
0,2,4,2,2,0,12,198.26873570017872,1.768616633798823
0,2,4,2,2,1,12,193.63515788075327,2.648461179635864
0,2,4,2,2,2,12,170.60679369318228,1.9315050288001072
0,2,4,2,2,3,12,120.36964827577384,1.8249307632996352
0,2,4,3,0,0,12,235.88294530098636,1.7361629850937033
0,2,4,3,0,1,12,235.90532630511487,1.539108613427516
0,2,4,3,0,2,12,1364.3171166724865,5316528058374.886
0,2,4,3,0,3,12,217.65349133863836,1.4505354275403282
0,2,4,3,1,0,12,187.15556383641578,1.5461332144045672
0,2,4,3,1,1,12,188.72718943306975,1.4823164953192414
0,2,4,3,1,2,12,1479.2062856530802,159.1484008267556
0,2,4,3,1,3,12,168.0168712951815,1.6117786706574506
0,2,4,3,2,0,12,137.52320937325376,2.316452965753022
0,2,4,3,2,1,12,138.112446027628,2.5046004188798547
0,2,4,3,2,2,12,141.98486806322381,2.015484964021774
0,2,4,3,2,3,12,125.75676203965742,1.8549666150481856
0,2,5,0,0,0,12,419.73467560257274,15.347580628266408
0,2,5,0,0,1,12,354.48708134331895,10.81054065610587
0,2,5,0,0,2,12,608.3203635235486,5544904946833.817
0,2,5,0,0,3,12,241.4835867125233,2.712875732484259
0,2,5,0,1,0,12,288.48181840096834,1.596269245494927
0,2,5,0,1,1,12,239.33815093872278,2.0139438346701786
0,2,5,0,1,2,12,2645.3458973110055,39697833651.10923
0,2,5,0,1,3,12,159.90983396785822,1.7779937682956468
0,2,5,0,2,0,12,304.4596780538245,2.637970198686189
0,2,5,0,2,1,12,215.59690443544358,2.0416162275051746
0,2,5,0,2,2,12,157.3819737875486,1.843071071741646
0,2,5,0,2,3,12,115.49159575776946,1.9642202622573708
0,2,5,1,0,0,12,314.00436271632157,1.5619890569109254
0,2,5,1,0,1,12,287.9544804113037,1.9786848585947199
0,2,5,1,0,2,12,603.5419840506432,9925829672768.893
0,2,5,1,0,3,12,211.90445219719086,1.7369676585171807
0,2,5,1,1,0,12,263.2751982077049,1.7965471320961277
0,2,5,1,1,1,12,243.50366204729477,1.8593536595343991
0,2,5,1,1,2,12,2040.7331291383061,9279010713011.36
0,2,5,1,1,3,12,157.3080867225624,1.9072854642964487
0,2,5,1,2,0,12,261.3435339572784,2.244205052469295
0,2,5,1,2,1,12,212.7643416451777,1.9548775771271656
0,2,5,1,2,2,12,164.41560506235672,1.7965874935080708
0,2,5,1,2,3,12,113.98973764531638,2.172877795882528
0,2,5,2,0,0,12,265.14509141866495,1.7846112491355683
0,2,5,2,0,1,12,266.8984877051298,1.8474040996728518
0,2,5,2,0,2,12,601.7348232656735,7963724365226.696
0,2,5,2,0,3,12,212.74183859153658,1.747553276900986
0,2,5,2,1,0,12,228.74281829748858,1.8203557520738216
0,2,5,2,1,1,12,228.33217572685027,1.8170190394466212
